Datum,Klantennummer,Artikelnummer,IsLeeggoed,Omschrijving,AantalGeboekt,Basiseenheid,OmzetInEuroNaKorting,TotaleKorting
2016-02-15,101936,1004669,false,Barbar Bok Donker Beugel 20/33cl,20,FLES,15.84,0
2016-02-15,101936,1004706,false,Pauwel Kwak 12/75cl,12,FLES,30.98,0
2016-02-15,101936,1004855,false,Kwaremont Blond 24/33cl,24,FLES,16.57,0
2016-02-15,101936,1004912,false,Kasteelbier Cuvée Du Chateau 12/75 (Uit Productie),12,FLES,31.73,0
2016-02-15,101936,1005353,false,Delirium Red 24/33cl,24,FLES,25.45,0
2016-02-15,101936,1005462,false,Kasteelbier Cuvée Du Chateau 24/33cl,24,FLES,24.45,0
2016-02-15,101936,1005490,false,Palm N.A. 24/25cl,24,FLES,11.73,0
2016-02-15,101936,1005517,false,Duvel Tripel Hop 24/33cl,72,FLES,81.56,0
2016-02-15,101936,1005543,false,Seefbier 24/33cl,24,FLES,19.46,0
2016-02-15,101936,1005853,false,Troubadour Westkust 24/33cl,24,FLES,23.27,0
2016-02-15,101936,1005869,false,Kasteelbier Hoppy 24/33cl,24,FLES,18.2,0
2016-02-15,101936,1005914,false,"Broeder Jacob Double Espresso 7,7° 24/33cl",24,FLES,25.77,0
2016-02-15,101936,1006028,false,Viven Blond 24/33cl,24,FLES,20.31,0
2016-02-15,101936,1006060,false,"To Ol Goliat Imperial Coffee Stout 12/37,5cl",12,FLES,44.35,0
2016-02-15,101936,1006208,false,Floreffe Melior Beugel 20/33cl,20,FLES,16.52,0
2016-02-15,101936,1006306,false,Affligem Blond 24/30cl,24,FLES,18.8,0
2016-02-15,101936,1006325,false,Vedett IPA 24/33cl,24,FLES,16.24,0
2016-02-15,101936,1006495,false,Straffe Hendrik Wild 24/33cl,24,FLES,26.82,0
2016-02-15,101936,1006626,false,Oude Geuze 3 Fonteinen doos,6,FLES,31.47,0
2016-02-15,101936,1006638,false,Hop Verdomme,24,FLES,19.78,0
2016-02-15,101936,1007026,false,Paljas IPA,24,FLES,20.65,0
2016-02-15,101936,1007248,false,Triporteur From Hell 24/33cl,24,FLES,23,0
2016-02-15,101936,1007293,false,Viven Master IPA,24,FLES,21.36,0
2016-02-15,101936,1007357,false,Kasteelbier Barista,24,FLES,24.49,0
2016-02-15,101936,1007757,false,Troubadour Magma Spiked Brett,24,FLES,25.27,0
2016-02-15,101936,1007984,false,G Carolus Indulgence,12,FLES,57.32,0
2016-02-15,101936,1008155,false,Kees Caramel Fudge Stout,24,FLES,51.41,0
2016-02-15,101936,1008218,false,Magic Rock Cannonball Can,24,BLIK,33.36,0
2016-02-15,101936,1008219,false,Magic Rock High Wire Grapefruit Can,24,BLIK,29.64,0
2016-02-15,101936,1008220,false,Magic Rock Salty Kiss Can,24,BLIK,31.13,0
2016-02-15,101936,98,false,Retour leeggoed,-1,STUK,-530.4,0
2016-02-15,101936,E1180,true,"Leeggoed € 11,80",3,STUK,35.4,0
2016-02-15,101936,E120,true,"Leeggoed € 1,20",1,STUK,1.2,0
2016-02-15,101936,E1200,true,"Leeggoed € 12,00",2,STUK,24,0
2016-02-15,101936,E1420,true,"Leeggoed € 14,20",2,STUK,28.4,0
2016-02-15,101936,E240,true,"Leeggoed € 2,4",2,STUK,4.8,0
2016-02-15,101936,E305,true,"Leeggoed € 3,05",1,STUK,3.05,0
2016-02-15,101936,E450,true,"Leeggoed € 4,50",78,STUK,351,0
2016-02-15,101936,E600,true,"Leeggoed € 6,00",2,STUK,12,0
2016-02-15,101936,E650,true,"Leeggoed € 6,50",3,STUK,19.5,0
2016-02-15,101936,E690,true,"Leeggoed € 6,90",1,STUK,6.9,0
2016-02-15,101936,E700,true,"Leeggoed € 7,00",13,STUK,83.4,0
2016-02-15,101936,E850,true,"Leeggoed € 8,50",1,STUK,8.5,0
2016-02-15,101969,98,false,Retour leeggoed,-1,STUK,-1519.9,0
2016-02-15,101989,1001421,false,3 Fonteinen gueuze 12/37.5,96,FLES,270.15,5.51
2016-02-15,101989,1001660,false,Stella Artois 24/25cl,48,FLES,16.57,0.34
2016-02-15,101989,1001672,false,Blanche De Namur 24/33cl,192,FLES,106.72,2.18
2016-02-15,101989,1001756,false,Trappiste 12 24/33cl,576,FLES,3518.56,71.81
2016-02-15,101989,1001758,false,Trappiste 8 24/33cl,240,FLES,1289.94,26.33
2016-02-15,101989,1001776,false,Abbaye Des Rocs 24/33cl,48,FLES,35.29,0.72
2016-02-15,101989,1002054,false,G.Carolus Classic 24/33cl,72,FLES,59.84,1.22
2016-02-15,101989,1002058,false,G.Carolus Tripel 24/33cl,72,FLES,59.01,1.2
2016-02-15,101989,1002063,false,Gulden Draak 24/33cl,72,FLES,60.51,1.23
2016-02-15,101989,1002124,false,Karmeliet Tripel 24/33cl,120,FLES,94.74,1.93
2016-02-15,101989,1002187,false,Liefmans Goudenband 24/33cl,24,FLES,23.76,0.49
2016-02-15,101989,1002235,false,La Trappe Quadrupel 24/33cl,48,FLES,46.3,0.94
2016-02-15,101989,1002261,false,Malheur 12 24/33cl,24,FLES,28.1,0.57
2016-02-15,101989,1002297E,false,Orval Export 24/33cl,72,FLES,68.98,1.41
2016-02-15,101989,1002314,false,Pauwel Kwak 24/33cl,72,FLES,51.22,1.05
2016-02-15,101989,1002314E,false,Pauwel Kwak Export 24/33cl,120,FLES,85.38,1.74
2016-02-15,101989,1004490,false,"Bacchus 20/37,5cl",60,FLES,74.07,1.51
2016-02-15,101989,1004696,false,Karmeliet Tripel 12/75cl,96,FLES,238.31,4.86
2016-02-15,101989,1004704,false,"Rochefort 8 8/1,5L",8,FLES,74.88,1.53
2016-02-15,101989,1004706,false,Pauwel Kwak 12/75cl,96,FLES,235.26,4.8
2016-02-15,101989,1004714,false,Rodenbach Vintage 6/75cl,6,FLES,27.4,0.56
2016-02-15,101989,1005317,false,Tilquin Oude Gueuze 6/75cl,24,FLES,127.65,2.61
2016-02-15,101989,1005517,false,Duvel Tripel Hop 24/33cl,48,FLES,53.29,1.09
2016-02-15,101989,1006075,false,Belgoo Saisonneke 24/33cl,24,FLES,17.37,0.35
2016-02-15,101989,1007688,false,Hanssens Geuze,96,FLES,191.88,3.92
2016-02-15,101989,E120,true,"Leeggoed € 1,20",4,STUK,4.8,0
2016-02-15,101989,E240,true,"Leeggoed € 2,4",2,STUK,4.8,0
2016-02-15,101989,E320,true,"Leeggoed € 3,20",8,STUK,25.6,0
2016-02-15,101989,E450,true,"Leeggoed € 4,50",38,STUK,121.6,0
2016-02-15,101989,E600,true,"Leeggoed € 6,00",1,STUK,3.2,0
2016-02-15,101989,E690,true,"Leeggoed € 6,90",3,STUK,14.4,0
2016-02-15,101989,E700,true,"Leeggoed € 7,00",35,STUK,112,0
2016-02-15,101992,1001609,false,Pallet,18,STUK,144,0
2016-02-15,101992,1001940E,false,Chimay Blue Export 24/33cl,7200,FLES,7796.79,324.87
2016-02-15,101992,1001941E,false,Chimay Grand Reserve Export 12/75cl,2400,FLES,6211.33,258.81
2016-02-15,101992,1001942E,false,Chimay Red Export 24/33cl,7200,FLES,5694.78,237.28
2016-02-15,101992,1001944E,false,Chimay White Export 24/33cl,4800,FLES,4115.46,171.48
2016-02-15,101992,1001961E,false,Duvel Export 24/33cl,7200,FLES,5503.32,229.3
2016-02-15,101992,1002357E,false,Rochefort 10 Export 24/33cl,2640,FLES,3660.45,152.52
2016-02-15,101992,1002358E,false,Rochefort 6 Export 24/33cl,2400,FLES,1969.6,82.07
2016-02-15,101992,1002359E,false,Rochefort 8 Export 24/33cl,2400,FLES,2240.34,93.35
2016-02-15,101992,1003872E,false,Vedett Extra White Export 24/33cl,5016,FLES,2921.7,121.74
2016-02-15,101992,1006528,false,Certificate of Health,3,STUK,165,0
2016-02-15,101992,E320,true,"Leeggoed € 3,20",1819,STUK,5820.8,0
2016-02-15,102017,1001428,false,"Boon Oude Gueuze 12/37,5cl",36,FLES,45.17,0
2016-02-15,102017,1001429,false,Boon Oude Gueuze OW 12/75cl,24,FLES,56.33,0
2016-02-15,102017,1001430,false,Boon Framboise 12/37.5cl,24,FLES,42.26,0
2016-02-15,102017,1001436,false,Boon Kriek OW 12/75cl,12,FLES,30.97,0
2016-02-15,102017,1001437,false,"Boon Oude Kriek 12/37,5cl",36,FLES,69.83,0
2016-02-15,102017,1001438,false,Boon Gueuze Mariage Parf. 12/37.5cl,24,FLES,38.82,0
2016-02-15,102017,1001440,false,Boon Kriek Mariage Parf. 12/37.5cl,24,FLES,60.24,0
2016-02-15,102017,1001528,false,"Oud Beersel Gueuze 12/37,5cl",48,FLES,101.27,0
2016-02-15,102017,1001529,false,Oud Beersel Gueuze 12/75cl,24,FLES,96.25,0
2016-02-15,102017,1001530,false,"Oud Beersel Kriek 12/37,5cl",36,FLES,90.73,0
2016-02-15,102017,1001561,false,Oud Beersel Kriek 12/75cl,12,FLES,57.53,0
2016-02-15,102017,1001606,false,korting bieren & frisdranken,-1,STUK,-60.2,0
2016-02-15,102017,1001667,false,Bieken 24/33cl,72,FLES,63.07,0
2016-02-15,102017,1001837,false,Biere de Miel bio 24/25cl,24,FLES,19.12,0
2016-02-15,102017,1001838,false,Biere de miel bio 12/75cl,24,FLES,53.98,0
2016-02-15,102017,1001880,false,Bersalis Tripel 24/33cl,72,FLES,69.68,0
2016-02-15,102017,1001962,false,Moinette Ambree 12/75cl,36,FLES,70.66,0
2016-02-15,102017,1002017,false,Echte Kriek Verhaeghe 24/25cl,72,FLES,51.85,0
2016-02-15,102017,1002082,false,Gouyasse tradition 24/33cl,24,FLES,19.35,0
2016-02-15,102017,1002210,false,La Moneuse 12/75cl,24,FLES,53.07,0
2016-02-15,102017,1002272,false,Moinette Bio 12/75cl,36,FLES,79.29,0
2016-02-15,102017,1002346,false,Quintine Blond 20/33cl (uit productie),60,FLES,64.21,0
2016-02-15,102017,1002347,false,Quintine Amber 20/33cl (uit productie),60,FLES,67.37,0
2016-02-15,102017,1002359,false,Rochefort 8 24/33cl,72,FLES,70.01,0
2016-02-15,102017,1002387,false,Saison d'Epautre 12/75cl,36,FLES,79.56,0
2016-02-15,102017,1002449,false,Saison Voisin 24/33cl,72,FLES,51.4,0
2016-02-15,102017,1002522,false,Monk's Stout Dupont 24/33cl,48,FLES,31.34,0
2016-02-15,102017,1002530,false,Westmalle Tripel 24/33cl,48,FLES,43.3,0
2016-02-15,102017,1002589,false,Cuvée Angelique 12/75cl,72,FLES,173.96,0
2016-02-15,102017,1004636,false,"Avec Les Bons Voeux Dupont 24/37,5cl",48,FLES,56.78,0
2016-02-15,102017,1004647,false,Struise Pannepot Reserva 24/33cl,120,FLES,207.88,0
2016-02-15,102017,1004668,false,Barbar Blond Beugel 20/33cl,20,FLES,15.84,0
2016-02-15,102017,1004730,false,Tripel Klok 24/33cl,72,FLES,63.07,0
2016-02-15,102017,1004903,false,Goliath Triple 6/75cl,12,FLES,40.22,0
2016-02-15,102017,1005350,false,"Oud Beersel Framboise 12/37,5cl",24,FLES,63.59,0
2016-02-15,102017,1005453,false,La Corne Tripel 24/33cl,24,FLES,28.9,0
2016-02-15,102017,1005502,false,Goliath Blond 24/33cl,72,FLES,57.24,0
2016-02-15,102017,1005545,false,Dubbel Klok 24/33cl,72,FLES,71.18,0
2016-02-15,102017,1005748,false,Struise Ypres Oud Bruin 12/50cl,84,FLES,383.06,0
2016-02-15,102017,1005931,false,La Vermontoise 12/75cl,36,FLES,79.53,0
2016-02-15,102017,1006583,false,Boon Oude Kriek OW,12,FLES,46.02,0
2016-02-15,102017,1006751,false,Boon Lambiek 2 jaar Keykeg,6,KEYKEG,315.21,0
2016-02-15,102017,E1200,true,"Leeggoed € 12,00",1,STUK,12,0
2016-02-15,102017,E1420,true,"Leeggoed € 14,20",6,STUK,85.2,0
2016-02-15,102017,E240,true,"Leeggoed € 2,4",28,STUK,67.2,0
2016-02-15,102017,E320,true,"Leeggoed € 3,20",6,STUK,19.2,0
2016-02-15,102017,E450,true,"Leeggoed € 4,50",38,STUK,171,0
2016-02-15,102017,E600,true,"Leeggoed € 6,00",7,STUK,42,0
2016-02-15,102017,E690,true,"Leeggoed € 6,90",2,STUK,13.8,0
2016-02-15,102017,E700,true,"Leeggoed € 7,00",3,STUK,21,0
2016-02-15,102027,1001717,false,Leute Bokbier 24/33cl,24,FLES,17.46,0
2016-02-15,102027,1001989,false,Dolle Brouwers Dulle Teve 20/33cl,20,FLES,28.63,0
2016-02-15,102027,1004647,false,Struise Pannepot Reserva 24/33cl,24,FLES,45.33,0
2016-02-15,102027,1004715,false,Waterloo triple 7 blond 24/33cl,24,FLES,26.23,0
2016-02-15,102027,1005517,false,Duvel Tripel Hop 24/33cl,24,FLES,30.67,0
2016-02-15,102027,1006013,false,Struise XXX Rye Triple Reserva 24/33cl,24,FLES,38.15,0
2016-02-15,102027,1008165,false,Corsendonk Dubbel Kriek,48,FLES,46.03,0
2016-02-15,102027,1008225,false,Struise Tongue Puncher KK,1,KEYKEG,110.24,0
2016-02-15,102027,E450,true,"Leeggoed € 4,50",5,STUK,22.5,0
2016-02-15,102027,E600,true,"Leeggoed € 6,00",2,STUK,12,0
2016-02-15,102027,E650,true,"Leeggoed € 6,50",1,STUK,6.5,0
2016-02-15,102071,1001343,false,Pauwel Kwak Glas,24,STUK,147.57,0
2016-02-15,102071,1001552,false,Timmermans Kriek 24/25cl,48,FLES,30.87,0
2016-02-15,102071,1001670,false,Blanche De Bruxelles 24/33cl,216,FLES,115.47,0
2016-02-15,102071,1001819,false,Bush Ambrée 24/33cl,96,FLES,87.98,0
2016-02-15,102071,1001871,false,Bloemenbier 24/33cl,216,FLES,166.95,0
2016-02-15,102071,1001940E,false,Chimay Blue Export 24/33cl,432,FLES,445.8,0
2016-02-15,102071,1001941E,false,Chimay Grand Reserve Export 12/75cl,60,FLES,168.82,0
2016-02-15,102071,1001942E,false,Chimay Red Export 24/33cl,96,FLES,79.09,0
2016-02-15,102071,1001944,false,Chimay Wit 24/33cl,432,FLES,385.82,0
2016-02-15,102071,1002124,false,Karmeliet Tripel 24/33cl,216,FLES,180.55,0
2016-02-15,102071,1002235,false,La Trappe Quadrupel 24/33cl,48,FLES,47.24,0
2016-02-15,102071,1002297E,false,Orval Export 24/33cl,48,FLES,46.93,0
2016-02-15,102071,1002314,false,Pauwel Kwak 24/33cl,1440,FLES,1066.34,21.76
2016-02-15,102071,1002421,false,Eggenberger Samichlaus Classic 24/33cl,336,FLES,536.58,0
2016-02-15,102071,1002503,false,Val-Dieu Triple 24/33cl,192,FLES,190.66,0
2016-02-15,102071,1002529E,false,Westmalle dubbel Export 24/33cl,96,FLES,66.83,0
2016-02-15,102071,1002530E,false,Westmalle Tripel Export 24/33cl,216,FLES,194.87,0
2016-02-15,102071,1004074,false,Hopus 20/33cl,80,FLES,67.61,0
2016-02-15,102071,1004706,false,Pauwel Kwak 12/75cl,24,FLES,61.95,0
2016-02-15,102071,E1200,true,"Leeggoed € 12,00",4,STUK,35.2,0
2016-02-15,102071,E320,true,"Leeggoed € 3,20",42,STUK,134.4,0
2016-02-15,102071,E450,true,"Leeggoed € 4,50",119,STUK,380.8,0
2016-02-15,102072,1001427,false,Boon Oude Gueuze 24/25cl,48,FLES,32.64,0
2016-02-15,102072,1001428,false,"Boon Oude Gueuze 12/37,5cl",36,FLES,43.21,0
2016-02-15,102072,1001432,false,Boon Faro Pertotale 24/25cl,72,FLES,34.29,0
2016-02-15,102072,1001435,false,Boon Kriek 12/37.5cl,36,FLES,48.46,0
2016-02-15,102072,1001441,false,Belle Vue Gueuze 24/25cl,24,FLES,16.36,0
2016-02-15,102072,1001839,false,Blanche De Namur 24/25cl,48,FLES,21.59,0
2016-02-15,102072,1001940,false,Chimay Blauw 24/33cl,48,FLES,52.03,0
2016-02-15,102072,1002041,false,Gageleer 24/33cl,48,FLES,46.1,0
2016-02-15,102072,1002087,false,Hommelbier 24/25cl,72,FLES,42.22,0
2016-02-15,102072,1002190,false,Liefmans Oud Bruin 24/25cl,72,FLES,34.09,0
2016-02-15,102072,1002196,false,Gauloise Amber 24/33cl,48,FLES,34.27,0
2016-02-15,102072,1002246,false,Maredsous 10 Tripel 24/33cl,48,FLES,42.88,0
2016-02-15,102072,1002275,false,Moeder Overste 24/33cl,24,FLES,19.72,0
2016-02-15,102072,1002297,false,Orval 24/33cl,48,FLES,46.93,0
2016-02-15,102072,1002342,false,Petrus Oud Bruin 24/33cl,72,FLES,44.09,0
2016-02-15,102072,1002346,false,Quintine Blond 20/33cl (uit productie),40,FLES,42.81,0
2016-02-15,102072,1002359,false,Rochefort 8 24/33cl,48,FLES,46.84,0
2016-02-15,102072,1002362,false,Reinaert Grand Cru 24/33cl,48,FLES,35.53,0
2016-02-15,102072,1002549,false,Scheldebrouwerij Zeezuiper 24/33cl,72,FLES,55.51,0
2016-02-15,102072,1004074,false,Hopus 20/33cl,40,FLES,33.64,0
2016-02-15,102072,1004879,false,Gruut Wit 24/33cl,96,FLES,59.68,0
2016-02-15,102072,1005467,false,Palm 24/25cl,120,FLES,50.13,0
2016-02-15,102072,E1200,true,"Leeggoed € 12,00",2,STUK,24,0
2016-02-15,102072,E1420,true,"Leeggoed € 14,20",2,STUK,28.4,0
2016-02-15,102072,E450,true,"Leeggoed € 4,50",48,STUK,216,0
2016-02-15,102072,E700,true,"Leeggoed € 7,00",2,STUK,14,0
2016-02-15,102119,1001428,false,"Boon Oude Gueuze 12/37,5cl",600,FLES,698.4,21.6
2016-02-15,102119,1001429,false,Boon Oude Gueuze OW 12/75cl,720,FLES,1566.16,48.44
2016-02-15,102119,1001430,false,Boon Framboise 12/37.5cl,180,FLES,302.64,9.36
2016-02-15,102119,1001435,false,Boon Kriek 12/37.5cl,180,FLES,229.31,7.09
2016-02-15,102119,1001436,false,Boon Kriek OW 12/75cl,240,FLES,574.43,17.77
2016-02-15,102119,1001606,false,korting bieren & frisdranken,17,STUK,0,0
2016-02-15,102119,1001613,false,Leeggoed retour,380,STUK,3426,0
2016-02-15,102119,1001962,false,Moinette Ambree 12/75cl,240,FLES,456.87,14.13
2016-02-15,102119,1001996,false,Avec Les Bons Voeux Dupont 12/75cl,240,FLES,490.82,15.18
2016-02-15,102119,1002270,false,Moinette Blonde 12/75cl,480,FLES,822.95,25.45
2016-02-15,102119,1002274,false,Moinette Donker 12/75cl,480,FLES,822.95,25.45
2016-02-15,102119,1002385,false,Saison Dupont 12/75cl,240,FLES,341.25,10.55
2016-02-15,102119,1003027,false,Avec les Bons Voeux Dupont vat 20L,50,STUK,3004.09,92.91
2016-02-15,102119,1003164,false,Saison Dupont vat 20L,50,STUK,2052.52,63.48
2016-02-15,102119,1004511,false,Boon Glas,330,STUK,514.8,0
2016-02-15,102119,1004647,false,Struise Pannepot Reserva 24/33cl,720,FLES,1209.85,37.42
2016-02-15,102119,1004904,false,Hoegaarden Rosee vat 20L,50,VAT,2732.49,84.51
2016-02-15,102119,1005026,false,Steenbrugge Glas,78,STUK,128.7,0
2016-02-15,102119,1005261,false,Steenbrugge Blond 12/75cl,144,FLES,405.42,12.54
2016-02-15,102119,1005262,false,Steenbrugge Dubbel 12/75cl,144,FLES,405.42,12.54
2016-02-15,102119,1005263,false,Steenbrugge Tripel 12/75cl,144,FLES,487.95,15.09
2016-02-15,102119,1005748,false,Struise Ypres Oud Bruin 12/50cl,120,FLES,536.31,16.59
2016-02-15,102119,1006013,false,Struise XXX Rye Triple Reserva 24/33cl,24,FLES,34.33,1.06
2016-02-15,102119,1006166,false,Emelisse Imperial Russian Stout 12/33cl,600,FLES,862.81,26.69
2016-02-15,102119,1006170,false,Emelisse Smoked Rye IPA 12/33cl,360,FLES,469.67,14.53
2016-02-15,102119,1006171,false,Emelisse DIPA 12/33cl,360,FLES,470.84,14.56
2016-02-15,102119,1006172,false,Emelisse TIPA 12/33cl,360,FLES,519.43,16.07
2016-02-15,102119,1006173,false,Emelisse Espresso Stout 12/33cl,600,FLES,865.72,26.78
2016-02-15,102119,1006282,false,Emelisse Black IPA 12/33cl,360,FLES,467.93,14.47
2016-02-15,102119,1007538,false,Struise Proef Glas 15cl,18,STUK,27,0
2016-02-15,102119,1007841,false,Struise XXX Triple Rye Reserva Keykeg,20,VAT,2139.24,66.16
2016-02-15,102119,E3000,true,"Leeggoed € 30,00",150,STUK,4500,0
2016-02-15,102119,E450,true,"Leeggoed € 4,50",251,STUK,1129.5,0
2016-02-15,102123,1001796,false,Achel blond 24/33cl,72,FLES,68.18,0
2016-02-15,102123,1001819,false,Bush Ambrée 24/33cl,48,FLES,43.99,0
2016-02-15,102123,1001871,false,Bloemenbier 24/33cl,72,FLES,55.65,0
2016-02-15,102123,1001911,false,Caracole 24/33cl,120,FLES,94.91,0
2016-02-15,102123,1001941,false,Chimay Grand Reserve 12/75cl,60,FLES,168.82,0
2016-02-15,102123,1001942,false,Chimay Rood 24/33cl,96,FLES,79.09,0
2016-02-15,102123,1001943,false,Chimay Premiere 12/75cl,24,FLES,43.99,0
2016-02-15,102123,1001945,false,Chimay Cinq Cents 12/75cl,24,FLES,55.43,0
2016-02-15,102123,1002124,false,Karmeliet Tripel 24/33cl,72,FLES,60.18,0
2016-02-15,102123,1002140,false,De Ranke Kriek 6/75cl,12,FLES,41.97,0
2016-02-15,102123,1002180,false,La Chouffe 12/75cl,72,FLES,147.69,0
2016-02-15,102123,1002213,false,Abbaye Des Rocs La Montagnarde 24/33cl,24,FLES,18.36,0
2016-02-15,102123,1002231,false,La Trappe Tripel 24/33cl,72,FLES,66.27,0
2016-02-15,102123,1002235,false,La Trappe Quadrupel 24/33cl,72,FLES,70.86,0
2016-02-15,102123,1002314,false,Pauwel Kwak 24/33cl,120,FLES,90.67,0
2016-02-15,102123,1002357,false,Rochefort 10 24/33cl,72,FLES,103.99,0
2016-02-15,102123,1002368,false,St.Bernardus Pater 6 24/33cl,120,FLES,934.75,0
2016-02-15,102123,1002385,false,Saison Dupont 12/75cl,60,FLES,87.97,0
2016-02-15,102123,1002392,false,Saison De Pipaix 24/33cl,48,FLES,37.88,0
2016-02-15,102123,1002530,false,Westmalle Tripel 24/33cl,96,FLES,86.61,0
2016-02-15,102123,1003253,false,La Trappe Witte Trappist 24/33cl,192,FLES,110.15,0
2016-02-15,102123,1004463,false,La Chouffe 24/33cl,96,FLES,84.83,0
2016-02-15,102123,1004464,false,Mc Chouffe 24/33cl,72,FLES,63.62,0
2016-02-15,102123,1004507,false,Euro pallet,2,STUK,25,0
2016-02-15,102123,1004706,false,Pauwel Kwak 12/75cl,36,FLES,92.93,0
2016-02-15,102123,1005367,false,Hoegaarden White NRB 24/33cl,72,FLES,49.56,0
2016-02-15,102123,1007338,false,Mort Subite Witte Lambic uit productie,48,FLES,33.03,0
2016-02-15,102123,E150,true,"Leeggoed € 1,50",2,STUK,3,0
2016-02-15,102123,E240,true,"Leeggoed € 2,4",8,STUK,19.2,0
2016-02-15,102123,E450,true,"Leeggoed € 4,50",56,STUK,179.2,0
2016-02-15,102173,1001691E,false,Delirium Nocturnum Export 24/33cl,4320,FLES,4336.2,0
2016-02-15,102173,1001756,false,Trappiste 12 24/33cl,120,FLES,747.99,0
2016-02-15,102173,1001940E,false,Chimay Blue Export 24/33cl,4800,FLES,5046.78,156.09
2016-02-15,102173,1001961E,false,Duvel Export 24/33cl,9600,FLES,7414.19,229.3
2016-02-15,102173,1001999E,false,Delirium tremens Export 24/33cl,3504,FLES,3515.68,0
2016-02-15,102173,1002357E,false,Rochefort 10 Export 24/33cl,8976,FLES,12151.26,0
2016-02-15,102173,1003872E,false,Vedett Extra White Export 24/33cl,7200,FLES,4237.51,131.06
2016-02-15,102173,1005517,false,Duvel Tripel Hop 24/33cl,4800,FLES,5075.67,156.98
2016-02-15,102173,E320,true,"Leeggoed € 3,20",1274,STUK,4076.8,0
2016-02-15,102173,E450,true,"Leeggoed € 4,50",200,STUK,640,0
2016-02-15,102173,E700,true,"Leeggoed € 7,00",5,STUK,16,0
2016-02-15,102173,E800,true,Leeggoed € 8,326,STUK,2608,0
2016-02-15,102199,1001343,false,Pauwel Kwak Glas,24,STUK,147.57,0
2016-02-15,102199,1001504,false,Lindemans Framboise 24/25cl,360,FLES,242.36,12.76
2016-02-15,102199,1001511,false,Lindemans Kriek 24/25cl,1680,FLES,943.63,49.67
2016-02-15,102199,1001609,false,Pallet,13,STUK,260,0
2016-02-15,102199,1001613,false,Leeggoed retour,1,STUK,5369.2,0
2016-02-15,102199,1001646,false,Jupiler 24/25cl,3072,FLES,1019.18,53.64
2016-02-15,102199,1001787,false,Augustijn Blond 24/33cl,120,FLES,73,3.84
2016-02-15,102199,1001819,false,Bush Ambrée 24/33cl,480,FLES,417.92,22
2016-02-15,102199,1001853,false,Brigand 24/33cl,120,FLES,86.67,4.56
2016-02-15,102199,1001920,false,Corsendonk Agnus 24/33cl,360,FLES,249.86,13.15
2016-02-15,102199,1001933,false,Corsendonk Pater 24/33cl,120,FLES,87.29,4.59
2016-02-15,102199,1001940,false,Chimay Blauw 24/33cl,960,FLES,1166.92,61.42
2016-02-15,102199,1002047,false,Grimbergen Blond 24/33cl,240,FLES,192.09,10.11
2016-02-15,102199,1002049,false,Grimbergen Dubbel 24/33cl,240,FLES,192.44,10.13
2016-02-15,102199,1002063,false,Gulden Draak 24/33cl,360,FLES,293.25,15.43
2016-02-15,102199,1002109,false,Hoegaarden Rosee 24/25cl,240,FLES,151.23,7.96
2016-02-15,102199,1002113,false,Judas 24/33cl,120,FLES,123.97,6.52
2016-02-15,102199,1002124,false,Karmeliet Tripel 24/33cl,960,FLES,762.3,40.12
2016-02-15,102199,1002131,false,Kasteelbier Donker 24/33cl,360,FLES,318.23,16.75
2016-02-15,102199,1002163,false,Leffe Blond 24/33cl,1728,FLES,1320.03,69.48
2016-02-15,102199,1002183,false,Leffe Donker 24/33cl,1728,FLES,1320.03,69.48
2016-02-15,102199,1002297,false,Orval 24/33cl,120,FLES,111.45,5.87
2016-02-15,102199,1002314,false,Pauwel Kwak 24/33cl,360,FLES,258.42,13.6
2016-02-15,102199,1002329,false,Piraat 24/33cl,240,FLES,186.48,9.81
2016-02-15,102199,1002357,false,Rochefort 10 24/33cl,480,FLES,658.61,34.66
2016-02-15,102199,1002366,false,St.Bernardus Abt 12 24/33cl,120,FLES,108.98,5.74
2016-02-15,102199,1002529,false,Westmalle Dubbel 24/33cl,960,FLES,634.88,33.42
2016-02-15,102199,1002530,false,Westmalle Tripel 24/33cl,1344,FLES,1151.87,60.63
2016-02-15,102199,1002954,false,Foncee Piedboeuf 12/75cl,180,FLES,154.98,8.16
2016-02-15,102199,1003095,false,Jupiler vat 30L,23,STUK,1128.29,98.11
2016-02-15,102199,1003106,false,Leffe Blond Vat 30L,24,STUK,1622.59,141.09
